device max_iat max_rtt mean_iat mean_rtt median_iat median_rtt min_iat min_rtt
2 0.000020181 0.059999370 0.000008733 0.005596488 0.000012629 0.003999285 0.000002677 0.003918281
2 0.000013513 0.071999583 0.000009285 0.005335611 0.000012948 0.003999260 0.000002760 0.003981086
2 0.000019724 0.087999957 0.000010062 0.005547203 0.000012982 0.003999251 0.000002919 0.003980276
2 0.000019663 0.087987382 0.000010143 0.005871176 0.000013007 0.003999459 0.000002911 0.003980285
2 0.000014106 0.059996656 0.000007689 0.005564507 0.000004335 0.003999215 0.000002744 0.003980421
2 0.000014544 0.059999727 0.000007275 0.006367318 0.000004138 0.003999357 0.000002877 0.003956592
2 0.000013787 0.083999353 0.000007565 0.005851519 0.000003916 0.003999434 0.000002840 0.003981316
2 0.000016747 0.051998747 0.000009625 0.005208938 0.000012629 0.003999170 0.000002844 0.003983815
2 0.000018141 0.367997710 0.000010115 0.006710588 0.000013003 0.003999543 0.000002840 0.003980685
2 0.000018176 0.091988825 0.000009872 0.007065646 0.000013030 0.003999800 0.000002791 0.003980543
2 0.000021644 0.043988624 0.000009018 0.005469436 0.000012985 0.003999275 0.000002487 0.003973505
2 0.000026647 0.091988260 0.000008609 0.006987060 0.000006978 0.003999757 0.000002824 0.003978202
2 0.000019768 0.091987714 0.000008808 0.007764855 0.000012380 0.003999886 0.000002735 0.003982324
2 0.000020071 0.135988152 0.000008412 0.007137946 0.000006856 0.003999710 0.000002707 0.003984558
2 0.000021285 0.071998411 0.000007353 0.005867285 0.000003537 0.003999321 0.000002635 0.003981881
2 0.000020446 0.067999883 0.000009500 0.005707486 0.000012965 0.003999306 0.000002569 0.003968563
2 0.000013844 0.063988553 0.000006636 0.006119444 0.000003488 0.003999377 0.000002710 0.003978661
2 0.000015453 0.063987308 0.000010351 0.005234166 0.000013022 0.003999224 0.000002739 0.003980376
2 0.000018734 0.079986565 0.000010709 0.005190331 0.000013011 0.003999157 0.000002231 0.003817000
2 0.000016673 0.068001300 0.000010147 0.005186375 0.000012978 0.003999107 0.000002159 0.003980024
2 0.000018676 0.055998542 0.000011000 0.005049530 0.000013085 0.003999152 0.000003023 0.003983130
2 0.000014005 0.075999497 0.000008649 0.006936257 0.000012824 0.004000124 0.000002773 0.003977007
3 0.000010185 0.147998961 0.000003041 0.008184003 0.000002377 0.004001289 0.000002052 0.003893961
3 0.000010444 0.051998742 0.000002733 0.005656453 0.000002265 0.003999714 0.000002038 0.003875145
3 0.000006430 0.044001416 0.000002407 0.005932471 0.000002224 0.003999772 0.000002042 0.003934732
3 0.000009292 0.159999129 0.000002667 0.006291088 0.000002241 0.003999638 0.000002020 0.003977419
3 0.000008386 0.043998462 0.000002724 0.005677766 0.000002349 0.003999554 0.000002020 0.003975941
3 0.000010794 0.047999210 0.000003281 0.005671119 0.000002600 0.003999813 0.000002066 0.003967239
3 0.000010385 0.043998979 0.000002899 0.005640473 0.000002377 0.003999644 0.000002067 0.003901854
3 0.000006746 0.055998873 0.000002645 0.006847129 0.000002318 0.003999947 0.000002182 0.003969978
3 0.000008730 0.051999104 0.000002688 0.006792449 0.000002292 0.004000011 0.000002089 0.003955002
3 0.000008247 0.055980383 0.000002555 0.006343113 0.000002265 0.003999685 0.000002113 0.003977098
3 0.000005584 0.047999926 0.000002470 0.006680440 0.000002324 0.003999701 0.000002101 0.003929826
3 0.000014875 0.051999698 0.000002854 0.006772475 0.000002313 0.003999944 0.000002176 0.003857263
3 0.000007849 0.059999585 0.000002818 0.007083115 0.000002559 0.004000254 0.000002155 0.003943229
3 0.000029805 0.055999305 0.000003334 0.007608464 0.000002517 0.004002983 0.000002171 0.003943179
3 0.000009211 0.059996515 0.000002756 0.007564461 0.000002355 0.004001528 0.000002151 0.003834074
3 0.000008585 0.043999036 0.000002893 0.006557775 0.000002604 0.003999863 0.000002237 0.003968174
3 0.000008932 0.052005918 0.000002763 0.006381785 0.000002382 0.004000215 0.000002155 0.003816778
3 0.000009296 0.047981427 0.000003112 0.007691140 0.000002830 0.004003352 0.000002139 0.003944891
3 0.000011417 0.055998664 0.000002706 0.007328465 0.000002333 0.004001651 0.000002165 0.003931381
3 0.000008261 0.039999216 0.000002588 0.005801812 0.000002329 0.003999615 0.000002136 0.003945241
3 0.000005542 0.047999885 0.000002494 0.006516489 0.000002362 0.003999984 0.000002153 0.003948644
3 0.000008936 0.048000246 0.000002608 0.006957812 0.000002342 0.004000740 0.000002096 0.003919199
3 0.000007765 0.055998965 0.000002636 0.006991152 0.000002377 0.004000871 0.000002111 0.003925837
3 0.000008091 0.055998369 0.000002675 0.006863135 0.000002317 0.004000165 0.000002131 0.003937963
3 0.000009865 0.052006749 0.000002885 0.006935086 0.000002345 0.004000145 0.000002128 0.003968561
3 0.000006519 0.055999194 0.000002572 0.006913719 0.000002387 0.004000158 0.000002210 0.003959534
3 0.000017171 0.051998906 0.000002895 0.006941724 0.000002332 0.004000198 0.000002128 0.003933986
3 0.000008248 0.043999793 0.000002884 0.006755076 0.000002521 0.004000392 0.000002125 0.003926410
3 0.000008904 0.071999692 0.000002823 0.006944429 0.000002535 0.004000346 0.000002140 0.003975886
3 0.000012312 0.047994946 0.000002643 0.005641779 0.000002426 0.003999743 0.000002217 0.003922827
3 0.000004832 0.040003116 0.000002460 0.005619103 0.000002362 0.003999677 0.000002186 0.003962934
3 0.000011098 0.043999253 0.000002747 0.005600458 0.000002426 0.003999717 0.000002052 0.003964490
3 0.000009179 0.135955147 0.000002792 0.006599107 0.000002530 0.003999766 0.000002058 0.003924716
3 0.000005137 0.055999240 0.000002385 0.005928446 0.000002303 0.003999946 0.000002033 0.002773136
3 0.003984134 0.052001435 0.000082712 0.005557779 0.000002516 0.003999676 0.000002120 0.003919271
3 0.000008106 0.040001859 0.000002911 0.005664400 0.000002577 0.003999693 0.000002190 0.003958155
3 0.000009902 0.067999576 0.000003048 0.006531121 0.000002801 0.004000178 0.000002266 0.003928057
3 0.000008738 0.039999347 0.000002865 0.005476472 0.000002661 0.003999623 0.000002214 0.003930613
3 0.000007486 0.043997364 0.000002630 0.005852483 0.000002347 0.003999704 0.000002043 0.003930491
3 0.000016130 0.067998808 0.000002959 0.006785777 0.000002446 0.004000623 0.000002069 0.003976599
3 0.000008496 0.059993260 0.000002823 0.005549738 0.000002583 0.003999493 0.000002124 0.003961708
3 0.000010018 0.043998563 0.000003080 0.005432398 0.000002515 0.003999494 0.000002158 0.003948607
3 0.000008286 0.159954578 0.000002713 0.006387084 0.000002413 0.003999724 0.000002071 0.003941886
3 0.000006862 0.039999254 0.000002674 0.005259108 0.000002386 0.003999481 0.000002059 0.003946624
3 0.000009353 0.043998900 0.000002778 0.005368464 0.000002486 0.003999540 0.000002060 0.003966622
3 0.000009534 0.039999160 0.000003235 0.005644456 0.000002892 0.003999618 0.000002204 0.003897844
3 0.000009438 0.039999187 0.000003053 0.005212448 0.000002483 0.003999446 0.000002092 0.003921170
3 0.000010212 0.040001233 0.000002937 0.005272464 0.000002381 0.003999509 0.000002063 0.003934831
3 0.000005691 0.043995618 0.000002907 0.005399131 0.000002671 0.003999574 0.000002121 0.003936801
3 0.000008526 0.044000205 0.000002684 0.005671101 0.000002394 0.003999628 0.000002078 0.003943895
3 0.000011552 0.039998714 0.000002791 0.005624427 0.000002452 0.003999615 0.000002111 0.003924920
3 0.000009212 0.044000010 0.000002754 0.005720402 0.000002467 0.003999671 0.000002099 0.003971121
3 0.003998785 0.327955287 0.000082549 0.006300386 0.000002304 0.003999687 0.000002099 0.003951990
3 0.000005866 0.043998591 0.000002461 0.005487096 0.000002238 0.003999519 0.000002020 0.003911415
3 0.000009628 0.048001259 0.000002745 0.005685801 0.000002338 0.003999700 0.000002060 0.003863411
3 0.000029410 0.055999344 0.000003297 0.006180458 0.000002349 0.003999986 0.000002047 0.003931819
3 0.000006331 0.044001169 0.000002427 0.005496445 0.000002253 0.003999548 0.000002080 0.003948927
3 0.000008921 0.044000186 0.000002784 0.005485760 0.000002333 0.003999542 0.000002093 0.003915010
3 0.000006616 0.043999204 0.000002639 0.005487113 0.000002377 0.003999645 0.000002106 0.003946198
3 0.000013104 0.040000230 0.000002689 0.005700480 0.000002303 0.003999784 0.000002052 0.003932979
3 0.000006962 0.231954856 0.000002329 0.006432414 0.000002153 0.003999646 0.000002004 0.003961789
3 0.000004264 0.068000992 0.000002430 0.006013695 0.000002238 0.003999739 0.000002011 0.003913764
3 0.000010140 0.036001006 0.000003195 0.005756403 0.000002693 0.003999672 0.000002119 0.003958972
3 0.000018824 0.119999309 0.000003093 0.005773739 0.000002311 0.003999536 0.000002048 0.003943041
3 0.003998817 0.067997217 0.000082688 0.005549758 0.000002503 0.003999653 0.000002044 0.003977672
3 0.000008790 0.048017899 0.000002666 0.005584475 0.000002240 0.003999587 0.000002046 0.003932746
3 0.000006859 0.039999182 0.000002938 0.005705813 0.000002578 0.003999680 0.000002144 0.003951616
3 0.000015479 0.231998216 0.000002897 0.006489753 0.000002433 0.003999747 0.000002121 0.003976551
3 0.000008916 0.051999467 0.000002799 0.005928405 0.000002423 0.003999731 0.000002114 0.003915008
3 0.000008520 0.051999472 0.000002596 0.005605752 0.000002354 0.003999605 0.000002063 0.003908900
3 0.000009332 0.044001369 0.000003238 0.005768452 0.000002543 0.003999583 0.000002070 0.003952788
3 0.000006702 0.039999691 0.000002796 0.005673762 0.000002665 0.003999608 0.000002066 0.003932633
3 0.000009474 0.048000217 0.000003097 0.005316430 0.000002680 0.003999543 0.000002142 0.003976871
3 0.000007232 0.048000305 0.000003198 0.005417750 0.000002751 0.003999527 0.000002096 0.003926236
3 0.004002454 0.044001143 0.000082910 0.005561755 0.000002813 0.003999610 0.000002178 0.003976741
3 0.000018030 0.047999079 0.000003737 0.005708463 0.000002824 0.003999700 0.000002139 0.003977524
3 0.000007322 0.199951772 0.000002997 0.005828444 0.000002766 0.003999579 0.000002173 0.003957285
3 0.000009164 0.043998533 0.000003082 0.005756435 0.000002388 0.003999832 0.000002117 0.003935710
3 0.000009899 0.044000120 0.000002688 0.005669786 0.000002227 0.003999698 0.000002063 0.003974917
3 0.000009002 0.047999326 0.000002628 0.005469798 0.000002267 0.003999605 0.000002067 0.003932311
3 0.000008745 0.044000640 0.000002552 0.005379100 0.000002259 0.003999582 0.000002103 0.003971397
3 0.000008590 0.040000507 0.000002503 0.005399114 0.000002268 0.003999514 0.000002080 0.003944233
3 0.000008536 0.052003822 0.000002600 0.005325781 0.000002310 0.003999532 0.000002096 0.003937566
3 0.000010194 0.048001924 0.000002904 0.005976414 0.000002298 0.003999768 0.000002089 0.003949122
3 0.000006137 0.048000133 0.000002496 0.006237751 0.000002390 0.003999967 0.000002043 0.003927650
3 0.000006778 0.039999961 0.000002934 0.005411125 0.000002413 0.003999606 0.000002056 0.003933124
3 0.000011181 0.123997244 0.000002832 0.005871069 0.000002364 0.003999639 0.000002168 0.003927310
3 0.000008260 0.039993463 0.000002735 0.005093791 0.000002703 0.003999413 0.000002168 0.003957109
3 0.000008201 0.039999347 0.000002836 0.005139079 0.000002757 0.003999420 0.000002084 0.003940970
3 0.000003520 0.047999215 0.000002641 0.005600447 0.000002678 0.003999716 0.000002141 0.003931246
3 0.000029190 0.059999505 0.000003372 0.005829715 0.000002714 0.003999807 0.000002144 0.003959776
3 0.000014952 0.043998670 0.000003064 0.005264418 0.000002767 0.003999456 0.000002176 0.003938374
3 0.000008627 0.051999404 0.000002844 0.005392413 0.000002703 0.003999516 0.000002197 0.003927197
3 0.000009946 0.040000183 0.000002874 0.005371134 0.000002742 0.003999571 0.000002211 0.003844037
3 0.000029407 0.043999555 0.000003313 0.005253788 0.000002759 0.003999542 0.000002184 0.003975933
3 0.000016699 0.039994863 0.000003122 0.005455084 0.000002845 0.003999602 0.000002124 0.003950946
3 0.000009586 0.039999266 0.000002643 0.005452397 0.000002350 0.003999634 0.000002055 0.003957867
3 0.000005376 0.051999484 0.000002378 0.005371131 0.000002284 0.003999600 0.000002001 0.003971772
3 0.000008962 0.039999881 0.000003239 0.005691090 0.000002781 0.003999660 0.000002137 0.003958038
3 0.000006605 0.044003747 0.000002844 0.005448429 0.000002731 0.003999565 0.000002213 0.003977780
4 0.000022164 0.019998828 0.000008392 0.004246457 0.000007231 0.003991867 0.000005426 0.000100370
4 0.000019425 0.027504655 0.000007812 0.004402476 0.000007417 0.003769692 0.000005077 0.000100274
4 0.000019503 0.023723994 0.000008858 0.004081019 0.000007810 0.003518632 0.000003357 0.000100047
4 0.000020527 0.023513843 0.000008007 0.004117008 0.000007967 0.003515786 0.000005240 0.000100241
4 0.000019944 0.055818314 0.000008029 0.004501908 0.000006753 0.003522122 0.000003553 0.000100004
4 0.000016718 0.023333482 0.000007306 0.004073743 0.000006794 0.003512437 0.000004789 0.000100281
4 0.000019381 0.043798863 0.000008319 0.004371442 0.000007331 0.003513172 0.000002942 0.000100211
4 0.000010878 0.039341895 0.000007653 0.004474302 0.000007604 0.003523607 0.000004650 0.000100027
4 0.000029038 0.043347692 0.000008777 0.004166416 0.000007324 0.003497275 0.000003320 0.000100020
4 0.000017172 0.047522172 0.000007591 0.004106026 0.000006984 0.003490661 0.000005502 0.000100415
4 0.000018983 0.050355671 0.000008616 0.004115064 0.000007566 0.003504577 0.000003343 0.000100676
4 0.000030042 0.042601083 0.000008184 0.004043593 0.000007580 0.003482906 0.000004983 0.000100086
4 0.000022790 0.047994679 0.000009077 0.003727954 0.000007615 0.003446116 0.000003418 0.000100009
4 0.000020927 0.019975442 0.000008052 0.003664177 0.000007608 0.003429379 0.000006014 0.000100052
4 0.000021362 0.022955540 0.000008913 0.003951099 0.000007662 0.003475001 0.000003706 0.000100000
4 0.000019022 0.027557188 0.000008280 0.003930185 0.000007875 0.003469558 0.000004285 0.000100139
4 0.000018821 0.020060188 0.000007938 0.003977026 0.000007980 0.003481749 0.000002934 0.000100241
4 0.000040784 0.019502750 0.000009779 0.004001505 0.000008324 0.003483352 0.000004962 0.000100308
4 0.000017363 0.031451798 0.000008022 0.003954994 0.000007753 0.003476987 0.000005273 0.000100088
4 0.000020001 0.031543870 0.000010007 0.004036285 0.000008573 0.003490537 0.000003428 0.000100237
4 0.000012024 0.019805100 0.000008326 0.003990254 0.000007824 0.003499461 0.000004528 0.000100162
4 0.000037138 0.019850432 0.000010400 0.004000202 0.000008788 0.003475028 0.000003174 0.000100623
4 0.000027768 0.019994897 0.000008894 0.003948605 0.000008491 0.003479599 0.000006214 0.000100144
4 0.000023091 0.043994591 0.000009499 0.004217839 0.000008282 0.003500035 0.000003407 0.000100010
4 0.000024118 0.019612620 0.000009089 0.003902248 0.000008646 0.003458458 0.000006337 0.000100129
4 0.000018014 0.019720146 0.000008744 0.003748190 0.000007939 0.003451670 0.000003116 0.000100015
4 0.000013189 0.035722301 0.000008060 0.003760386 0.000007865 0.003446381 0.000005531 0.000100115
4 0.000017869 0.063138766 0.000009001 0.003884012 0.000007751 0.003455596 0.000003045 0.000100138
4 0.000017742 0.031506062 0.000007960 0.003888963 0.000007705 0.003475804 0.000004536 0.000100110
4 0.000032345 0.019788365 0.000008555 0.003888858 0.000007073 0.003483339 0.000003364 0.000100097
4 0.000010964 0.027395961 0.000007509 0.003834179 0.000007433 0.003475611 0.000005223 0.000100027
4 0.000018677 0.055957664 0.000008185 0.003963344 0.000007332 0.003473643 0.000003123 0.000100276
4 0.000022734 0.027429544 0.000009913 0.003745795 0.000008915 0.003430490 0.000005150 0.000100093
4 0.000010602 0.051690646 0.000008254 0.003836861 0.000008153 0.003472826 0.000005463 0.000100005
4 0.000022359 0.035270544 0.000009628 0.003927961 0.000009071 0.003471954 0.000003239 0.000100000
4 0.000012665 0.035352291 0.000008355 0.003714730 0.000008171 0.003445392 0.000005736 0.000100014
4 0.000022533 0.039615934 0.000009526 0.003895031 0.000008220 0.003464788 0.000003575 0.000100011
4 0.000020900 0.023540235 0.000007831 0.003926287 0.000007409 0.003484612 0.000004373 0.000100048
4 0.000016968 0.019036573 0.000008983 0.003892734 0.000007701 0.003464432 0.000002763 0.000100102
4 0.000024963 0.039810080 0.000008361 0.003907757 0.000008045 0.003475964 0.000005497 0.000100093
4 0.000018529 0.023480202 0.000009253 0.003777813 0.000008472 0.003458088 0.000003494 0.000100306
4 0.000015682 0.019569985 0.000008088 0.003874638 0.000007674 0.003467189 0.000005882 0.000100027
4 0.000017969 0.027344383 0.000009182 0.003839172 0.000007887 0.003446220 0.000002826 0.000100031
4 0.000010862 0.039363190 0.000008440 0.003921815 0.000008397 0.003459006 0.000006162 0.000100292
4 0.000020916 0.019605861 0.000008294 0.003836326 0.000007512 0.003463652 0.000003356 0.000100043
4 0.000025007 0.023468998 0.000009461 0.003867319 0.000008815 0.003463621 0.000004880 0.000100135
4 0.000017444 0.019749384 0.000008130 0.003879508 0.000007805 0.003459592 0.000004354 0.000100120
4 0.000021386 0.043474854 0.000010425 0.003624740 0.000009740 0.003416344 0.000003333 0.000100042
4 0.000011343 0.079343760 0.000008290 0.003839158 0.000008367 0.003441037 0.000005417 0.000100194
4 0.000019511 0.031764025 0.000008959 0.004093464 0.000007614 0.003467968 0.000003343 0.000100086
4 0.000024643 0.051516387 0.000007978 0.004153497 0.000007345 0.003473694 0.000005559 0.000100411
4 0.000020158 0.071721313 0.000009486 0.003974508 0.000008096 0.003473592 0.000003354 0.000100103
4 0.000023323 0.038854354 0.000008551 0.003915679 0.000008032 0.003467761 0.000005018 0.000100057
4 0.000017960 0.039096130 0.000008746 0.003888008 0.000007575 0.003462041 0.000003248 0.000100142
4 0.000019604 0.039751559 0.000007811 0.003963478 0.000007405 0.003464210 0.000005618 0.000100055
4 0.000017889 0.055163714 0.000009289 0.004000439 0.000008309 0.003467274 0.000003056 0.000100222
4 0.000011587 0.062746171 0.000008337 0.003952325 0.000008201 0.003470522 0.000005923 0.000100283
4 0.000030368 0.018573569 0.000009693 0.003879476 0.000008555 0.003473353 0.000003322 0.000100018
4 0.000010912 0.051418187 0.000008593 0.003758573 0.000008326 0.003448513 0.000006205 0.000100002
4 0.000031574 0.022898119 0.000009502 0.003573535 0.000008271 0.003408268 0.000003414 0.000100011
4 0.000021758 0.043631879 0.000008313 0.004216455 0.000007343 0.003469366 0.000005151 0.000100152
4 0.000009744 0.059627762 0.000006800 0.004195026 0.000006648 0.003475673 0.000005256 0.000100112
4 0.000038337 0.063851075 0.000009972 0.003955291 0.000008637 0.003467746 0.000002977 0.000100020
4 0.003996240 0.042605873 0.000088314 0.003960837 0.000008181 0.003456825 0.000005792 0.000100241
4 0.000019842 0.038902772 0.000009174 0.003746537 0.000007744 0.003449726 0.000003773 0.000100041
4 0.000017012 0.020006529 0.000007634 0.003676260 0.000007233 0.003454962 0.000005411 0.000100030
4 0.000020827 0.039723200 0.000009466 0.003841186 0.000007566 0.003448699 0.000004090 0.000100088
4 0.000033833 0.055291634 0.000008626 0.004350077 0.000007861 0.003463177 0.000004680 0.000100536
4 0.000020435 0.535731973 0.000009409 0.004566116 0.000008118 0.003503606 0.000003832 0.000100038
4 0.000018525 0.043409067 0.000008429 0.003998219 0.000008229 0.003463878 0.000005797 0.000100376
4 0.000030081 0.043733785 0.000010219 0.004035423 0.000007969 0.003473590 0.000003728 0.000100097
4 0.000010541 0.055561339 0.000007770 0.004019519 0.000007681 0.003480354 0.000005301 0.000100155
4 0.000017207 0.043060450 0.000007827 0.003967873 0.000007525 0.003464659 0.000004555 0.000100224
4 0.000018565 0.051450312 0.000009504 0.003970721 0.000008436 0.003467073 0.000003910 0.000100035
4 0.000010717 0.043964035 0.000007654 0.003989115 0.000007464 0.003462607 0.000005560 0.000100034
4 0.004002193 0.039609804 0.000089009 0.003943301 0.000007582 0.003469692 0.000003124 0.000100081
4 0.000008905 0.211282426 0.000006865 0.004073356 0.000006917 0.003466250 0.000004857 0.000100035
4 0.000016156 0.043550979 0.000007899 0.004007502 0.000006809 0.003478832 0.000002956 0.000100690
4 0.000015832 0.055352532 0.000007439 0.004012776 0.000007196 0.003468982 0.000004072 0.000100262
4 0.000019593 0.039660728 0.000008743 0.004013508 0.000007598 0.003472452 0.000003542 0.000100197
4 0.000018319 0.046858828 0.000009003 0.004049435 0.000008894 0.003463335 0.000005794 0.000100012
4 0.000023543 0.027331558 0.000009611 0.003625454 0.000008530 0.003434320 0.000002990 0.000100002
4 0.000021506 0.243729075 0.000008826 0.004021548 0.000008310 0.003452299 0.000005635 0.000100230
4 0.000021453 0.143387516 0.000009018 0.004152832 0.000008425 0.003474168 0.000002996 0.000100033
4 0.000016761 0.042816852 0.000007886 0.003885707 0.000007499 0.003470980 0.000003842 0.000100023
4 0.000027985 0.043729978 0.000007653 0.003990450 0.000007243 0.003469941 0.000003346 0.000100114
4 0.000040668 0.043031499 0.000009683 0.003909947 0.000007979 0.003478577 0.000004276 0.000100041
4 0.000019648 0.147831423 0.000008063 0.004031938 0.000007678 0.003512591 0.000005565 0.000100083
4 0.000020086 0.135609509 0.000009170 0.004107901 0.000007616 0.003490781 0.000003649 0.000100212
4 0.000011752 0.095028751 0.000007981 0.005044977 0.000007441 0.003528965 0.000005719 0.000100022
4 0.000040696 0.042898337 0.000009586 0.003888976 0.000008190 0.003493943 0.000003099 0.000100118
4 0.000016387 0.039418269 0.000008337 0.004035708 0.000008054 0.003524834 0.000005488 0.000100137
4 0.000017900 0.039683449 0.000009298 0.004031059 0.000007994 0.003504716 0.000003961 0.000100310
4 0.000018160 0.041817879 0.000007426 0.003964502 0.000007033 0.003516740 0.000005850 0.000100012
4 0.000022602 0.139530239 0.000009042 0.004044123 0.000007505 0.003517829 0.000003006 0.000100043
4 0.000033131 0.039485912 0.000008258 0.003929824 0.000007669 0.003509018 0.000005682 0.000100048
4 0.000021594 0.023416822 0.000008243 0.003708357 0.000007149 0.003460765 0.000003199 0.000100081
4 0.000016117 0.023737304 0.000008053 0.003643025 0.000007159 0.003453937 0.000005721 0.000100060
4 0.000020399 0.027315239 0.000007695 0.003704648 0.000007436 0.003497165 0.000004021 0.000100027
4 0.000018470 0.039602473 0.000009116 0.003900146 0.000007788 0.003488984 0.000003771 0.000100100
5 0.000020313 0.348000219 0.000006742 0.013409318 0.000005991 0.004000841 0.000002784 0.003933015
5 0.000015275 0.280000035 0.000007603 0.012908872 0.000005711 0.004001583 0.000002657 0.003982145
5 0.000017290 0.295998850 0.000007143 0.015527836 0.000003682 0.004011115 0.000002207 0.003973287
5 0.000020000 0.231999657 0.000008677 0.014669741 0.000006920 0.004011683 0.000002603 0.003953969
5 0.000024136 0.564011662 0.000009191 0.014551196 0.000012841 0.004001130 0.000002669 0.003980682
5 0.000014673 0.356000865 0.000005288 0.012241750 0.000003236 0.004000844 0.000002676 0.003978213
5 0.000016897 0.295999712 0.000006105 0.012835983 0.000003301 0.004000580 0.000002488 0.003980151
5 0.000017182 0.251987515 0.000008761 0.014298151 0.000010826 0.004001618 0.000002350 0.003981250
5 0.000014305 0.340011056 0.000006975 0.013555657 0.000003369 0.004000968 0.000002673 0.003978859
5 0.000015407 0.519999883 0.000009782 0.011086854 0.000013211 0.004000242 0.000002531 0.003978527
5 0.004011876 0.608011321 0.000089737 0.012882273 0.000012735 0.004000705 0.000002105 0.003981557
5 0.000025205 0.307999184 0.000007885 0.014464617 0.000006030 0.004001819 0.000002149 0.003973914
5 0.000014611 0.636013148 0.000010037 0.016247362 0.000013485 0.004010807 0.000002277 0.003981359
5 0.000019170 0.439999314 0.000009586 0.014554927 0.000013241 0.004002108 0.000002182 0.003977758
5 0.000019527 0.367987777 0.000009569 0.010069420 0.000013113 0.004000316 0.000002794 0.003975096
5 0.000015036 0.583988576 0.000006454 0.014059045 0.000003395 0.004001081 0.000002639 0.003981146
5 0.000017215 0.580000424 0.000007465 0.013442053 0.000003577 0.004000105 0.000002646 0.003978034
5 0.000018837 0.747990691 0.000010123 0.011043818 0.000013314 0.004000043 0.000002682 0.003980786
5 0.000014082 0.335999063 0.000007852 0.011816681 0.000004140 0.004000340 0.000002730 0.003976570
5 0.000019966 0.283999491 0.000008399 0.011129249 0.000006248 0.004000131 0.000002790 0.003973798
5 0.000014296 0.223998795 0.000009002 0.009180813 0.000013057 0.004000350 0.000002686 0.003973530
5 0.000017579 0.191998601 0.000008081 0.012657550 0.000003843 0.004000246 0.000002248 0.003961533
5 0.000020740 0.251999857 0.000008953 0.011548145 0.000012668 0.004000160 0.000002375 0.003980128
5 0.000019086 0.215999223 0.000009624 0.010454637 0.000012789 0.003999953 0.000002433 0.003967192
5 0.000021487 0.271998269 0.000011259 0.009939002 0.000012806 0.004000046 0.000002034 0.003979564
5 0.000016444 0.219988228 0.000009286 0.012807743 0.000012435 0.004000426 0.000002134 0.003978554
5 0.000017878 0.323998239 0.000008524 0.010752517 0.000006948 0.004000357 0.000002624 0.003982027
5 0.000020083 0.247987439 0.000009748 0.012365976 0.000013304 0.004000499 0.000002644 0.003975455
5 0.000013803 0.271997159 0.000006834 0.011905798 0.000003246 0.004000844 0.000002744 0.003973733
5 0.000015035 0.260009187 0.000006534 0.011688411 0.000003653 0.004000399 0.000002722 0.003971627
5 0.000014077 0.223998326 0.000007543 0.011488184 0.000003524 0.004000261 0.000002819 0.003975045
5 0.000014160 0.292000693 0.000009013 0.011370984 0.000012849 0.003999996 0.000002943 0.003977771
5 0.000019837 0.223998924 0.000008715 0.012721321 0.000009707 0.004000158 0.000002682 0.003979955
5 0.000014830 0.196000137 0.000010693 0.011891122 0.000012763 0.004000083 0.000002043 0.003979361
5 0.000020472 0.295998815 0.000007801 0.010745826 0.000003838 0.003999792 0.000002015 0.003980725
5 0.000014663 0.348008579 0.000010653 0.010657713 0.000013473 0.003999890 0.000002924 0.003975290
5 0.000014929 0.231947984 0.000007765 0.013699082 0.000004177 0.004000369 0.000002355 0.003974133
5 0.000028156 0.187989579 0.000010410 0.011444506 0.000013084 0.004000420 0.000002164 0.003976044
5 0.000014548 0.223999388 0.000006329 0.010979014 0.000003188 0.004000105 0.000002022 0.003978889
5 0.000015638 0.540012379 0.000009972 0.012699383 0.000013083 0.004000383 0.000002779 0.003980070
5 0.000019394 0.215999826 0.000006669 0.010308984 0.000003342 0.003999877 0.000002709 0.003975655
5 0.000020521 0.187999946 0.000008320 0.009841932 0.000005359 0.003999894 0.000002465 0.003978310
5 0.000019516 0.219999458 0.000009214 0.010049592 0.000012996 0.003999788 0.000002256 0.003980021
5 0.000015305 0.219947797 0.000010172 0.012783748 0.000013337 0.004000357 0.000002945 0.003978966
5 0.000020238 0.355999421 0.000008153 0.011877610 0.000005212 0.003999881 0.000002783 0.003978932
5 0.000014564 0.236000037 0.000007031 0.011123995 0.000003771 0.004000116 0.000002901 0.003972392
5 0.000015111 0.191999854 0.000009779 0.010291962 0.000013371 0.004000041 0.000002439 0.003977334
5 0.000014652 0.279999781 0.000008909 0.017046513 0.000012620 0.004001184 0.000002133 0.003946099
5 0.000014871 0.203988411 0.000008651 0.011022648 0.000009434 0.003999981 0.000002762 0.003978222
5 0.000014438 0.547999495 0.000008560 0.010496196 0.000009709 0.004000029 0.000002863 0.003976110
5 0.000023164 0.411999285 0.000007374 0.011061899 0.000003475 0.004000470 0.000002665 0.003981776
5 0.000016632 0.187988398 0.000006824 0.010409816 0.000003593 0.004000252 0.000002434 0.003969518
5 0.000020451 0.196000403 0.000009641 0.011294342 0.000013063 0.003999924 0.000002172 0.003980581
5 0.000014435 0.195998463 0.000010494 0.012056296 0.000013163 0.004000247 0.000002741 0.003978016
5 0.000019858 0.492001083 0.000010540 0.010380244 0.000013294 0.003999738 0.000002775 0.003975803
5 0.000016964 0.215999277 0.000011440 0.010177542 0.000013748 0.003999992 0.000003078 0.003978594
5 0.000016953 0.215999478 0.000010544 0.014019885 0.000013503 0.004000330 0.000002659 0.003978421
